Date,Open,High,Low,Close,Volume
1992-09-30,9.55488,9.64338,9.2356,9.51696,123110530.69686
1992-10-31,9.55488,9.55488,9.0695,9.12357,111614484.01402
1992-11-30,9.14429,9.14429,8.66172,8.86323,124368770.11583
1992-12-31,8.86323,9.36524,8.68147,9.10558,137342880.97188
1993-01-31,9.12357,9.2923,8.60707,9.10558,159718797.47231
1993-02-28,9.14429,9.66477,9.04771,9.47902,156663724.79898
1993-03-31,9.46054,9.9381,9.2356,9.85052,154974241.9851
1993-04-30,9.85052,10.2716,9.51696,9.83401,165230831.64293
1993-05-31,9.88943,9.90308,9.42262,9.75715,141224915.73633
1993-06-30,9.74063,10.0313,9.59086,9.85052,164173024.81968
1993-07-31,9.85052,9.9381,9.44012,9.77661,129294990.20059
1993-08-31,9.79509,9.9381,9.4975,9.74063,135423853.16014
1993-09-30,9.7027,9.9381,9.57141,9.75715,143594585.27112
1993-10-31,9.75715,9.88943,9.5325,9.74063,124344815.51989
1993-11-30,9.7027,9.75715,9.08379,9.34578,144554095.57804
1993-12-31,9.36524,9.57141,9.15965,9.40316,151285523.15435
1994-01-31,9.42262,9.9381,9.40316,9.90308,168899487.88263
1994-02-28,9.90308,10.0313,9.66477,9.66477,127127028.31729
1994-03-31,9.62879,9.88943,9.15965,9.36524,171320212.08959
1994-04-30,9.17988,9.47902,8.99229,9.36524,173912329.49735
1994-05-31,9.36524,9.36524,8.99229,9.10558,137309921.80877
1994-06-30,9.08379,9.2923,8.35821,8.45225,266266114.27008
1994-07-31,8.5141,8.91935,8.41335,8.86323,122205310.00197
1994-08-31,8.86323,9.0695,8.64441,8.86323,149460921.44774
1994-09-30,8.86323,9.03147,8.55037,8.56905,164695469.66258
1994-10-31,8.5885,9.42262,8.37727,9.36524,176262637.72174
1994-11-30,9.27188,9.34578,8.81247,8.99229,147487606.08052
1994-12-31,8.95484,9.25437,8.81247,9.04771,156613315.88085
1995-01-31,9.01192,9.5325,8.95484,9.30981,137986848.91133
1995-02-28,9.32926,9.59086,9.14429,9.51696,147175308.93562
1995-03-31,9.51696,9.97698,9.34578,9.9186,179133412.39606
1995-04-30,9.90308,10.4671,9.83401,10.3465,177656626.36342
1995-05-31,10.3941,10.7102,10.3329,10.6353,188308898.72799
1995-06-30,10.6168,10.7852,10.1987,10.5225,200063556.53865
1995-07-31,10.5225,11.0039,10.5225,10.8055,160370544.28016
1995-08-31,10.7852,10.7852,10.1424,10.2366,164879714.19151
1995-09-30,10.22,11.0584,10.22,10.7657,163266532.15385
1995-10-31,10.7501,11.4503,10.6353,11.3754,161630694.22623
1995-11-30,11.3754,11.9365,11.1147,11.5241,143109633.23717
1995-12-31,11.5067,12.8137,11.4892,12.0804,219507956.35363
1996-01-31,11.956,12.6668,11.565,11.956,214705851.63605
1996-02-29,11.956,12.6085,11.638,11.8412,211816965.00032
1996-03-31,11.8616,12.8137,11.565,12.134,257159148.81769
1996-04-30,12.2283,12.8137,11.8986,12.6668,222076774.17394
1996-05-31,12.6085,13.2173,12.2098,12.6261,229531745.50832
1996-06-30,12.59,13.0384,12.4199,12.944,179889910.17589
1996-07-31,12.9625,13.4244,12.1155,12.2487,231835480.26457
1996-08-31,12.2419,12.6668,11.9181,12.134,233461630.85323
1996-09-30,12.3645,13.0014,12.3294,12.4053,196140821.78871
1996-10-31,12.4053,13.48,12.347,13.2008,216095984.26232
1996-11-30,13.2173,14.2473,13.0715,14.0605,177963103.49575
1996-12-31,14.0216,15.0846,13.8738,14.5983,214800895.73191
1997-01-31,14.6372,15.9374,14.3746,15.4346,299214114.46708
1997-02-28,15.4346,15.6787,14.8812,14.9348,201444673.28679
1997-03-31,14.7481,16.5745,14.7325,16.058,253241561.59124
1997-04-30,15.9374,16.9819,14.859,16.872,264175719.99258
1997-05-31,16.6094,17.9535,16.2729,17.649,230081028.21841
1997-06-30,17.7229,19.3995,17.5391,18.2481,233563451.25349
1997-07-31,18.3211,19.5464,17.8727,19.1438,220368540.84251
1997-08-31,19.1438,19.491,17.4623,18.2335,206853257.24797
1997-09-30,18.2657,20.0375,18.2335,19.0864,198802793.74321
1997-10-31,19.1438,19.9276,16.3108,18.3045,247096214.42292
1997-11-30,18.5058,19.1029,17.4623,18.1791,172964808.82765
1997-12-31,18.1791,19.2916,17.649,18.2335,200330297.17521
1998-01-31,18.1946,18.5281,16.872,17.6685,241811459.96965
1998-02-28,18.1033,19.1992,17.9311,18.9931,186314232.34643
1998-03-31,19.03,20.8564,18.5058,20.1513,234954213.18149
1998-04-30,20.1873,22.2548,19.4735,21.7715,229338724.68834
1998-05-31,22.0477,22.64,20.5597,21.0062,188839750.71273
1998-06-30,21.0062,21.7715,20.0765,21.2648,220707652.20438
1998-07-31,21.4642,21.9923,20.3186,20.9283,183384614.87709
1998-08-31,20.7425,21.4642,19.0699,19.491,259059089.86733
1998-09-30,19.2187,21.3223,18.4708,21.0401,276655861.90827
1998-10-31,20.9089,22.922,20.6882,21.3397,299137488.7573
1998-11-30,21.2648,23.0329,20.7221,22.3512,215987043.08695
1998-12-31,21.5964,22.8491,20.8749,21.789,309472632.1326
1999-01-31,21.6713,22.5816,20.7221,20.9283,246567340.83115
1999-02-28,20.8749,21.8805,19.7739,19.8342,259728291.57156
1999-03-31,19.7535,22.7537,19.1612,21.0227,333647302.6972
1999-04-30,20.9497,25.3979,20.6882,24.7425,317692193.7378
1999-05-31,24.7269,25.9941,23.1068,23.7982,291672502.06559
1999-06-30,23.7252,24.8592,22.3093,22.9773,253026574.85099
1999-07-31,22.9773,24.3214,22.4367,23.6494,241918790.87299
1999-08-31,23.7603,24.83,23.0329,23.6184,256901476.50109
1999-09-30,23.6553,24.8504,21.5964,22.7606,267405681.98735
1999-10-31,22.7401,23.0386,21.3397,22.1771,285668743.6697
1999-11-30,22.1771,24.5072,20.975,23.8926,272715968.40393
1999-12-31,23.8731,26.0748,23.8731,24.2718,359069570.07825
2000-01-31,23.9567,26.0009,23.0435,24.9565,405080915.4973
2000-02-29,25.0936,25.5546,21.1733,22.8139,357305719.63723
2000-03-31,23.028,24.8437,21.8046,23.6251,436211097.48999
2000-04-30,23.5434,25.1732,22.7158,23.5229,325581312.30376
2000-05-31,23.7185,25.5546,23.3198,25.3668,312992274.45661
2000-06-30,25.4457,25.8083,23.6601,23.915,380445548.77803
2000-07-31,24.0102,24.7065,22.8685,24.4206,330250541.81544
2000-08-31,24.6452,25.9445,24.2844,24.9974,302206447.19916
2000-09-30,25.1111,27.7797,25.0391,27.2768,441983066.17291
2000-10-31,27.3751,29.2326,26.2761,27.3207,448225709.35009
2000-11-30,27.5502,29.1315,26.5854,27.0833,354110349.69955
2000-12-31,27.0638,28.1123,25.8658,26.7555,398395042.37281
2001-01-31,26.6797,27.6309,24.2116,25.8832,503921417.91111
2001-02-28,25.8832,26.7945,25.0168,25.0732,327495511.35594
2001-03-31,24.9974,26.7555,23.2633,25.0517,448137749.01158
2001-04-30,25.0517,27.8001,23.8177,27.4073,428722802.98464
2001-05-31,27.4704,28.0404,26.4385,27.4568,403964274.1052
2001-06-30,27.5335,28.3622,26.6477,27.0221,396285581.89862
2001-07-31,27.3041,27.4704,25.0673,25.8327,362913583.50259
2001-08-31,26.2646,26.2908,24.7746,24.8377,305967088.42918
2001-09-30,25.1169,25.6703,21.6829,24.3778,291610282.42935
2001-10-31,24.2844,26.4181,23.5366,24.4079,360818211.36627
2001-11-30,24.4079,25.1062,22.7401,23.1379,368141929.07777
2001-12-31,23.1379,24.9312,22.5213,24.3165,385944325.45357
2002-01-31,24.3165,24.8018,23.3868,24.161,319194341.0408
2002-02-28,24.2213,25.8589,23.2633,25.5487,324519502.42239
2002-03-31,25.8268,27.3993,25.7666,27.1154,356111796.49861
2002-04-30,27.345,27.5851,24.5004,24.8504,388136195.66063
2002-05-31,24.6813,25.4457,23.9266,24.6998,346417430.33854
